sample_id,session_id,official_split,proposed_independent_split,translation
CKP94wfySWw_e4,CKP94wfySWw_e4,train,train,"Believe you me, the government won't meddle with the tax system."
CLSIZPQeWJU_d,CLSIZPQeWJU_d,train,train,a device that measures the amount of something that is used
CLSIZPQeWJU_w,CLSIZPQeWJU_w,train,train,meter
c-mirXvUBoI_d,c,train,train,Influence is the power to make other people agree with your opinions or do what you want.
c-mirXvUBoI_e1,c,train,train,The kid next door is a bad influence on Kevin.
c-mirXvUBoI_e2,c,train,train,My grandmother had a strong influence on my early childhood.
c-mirXvUBoI_e3,c,train,train,Helen's a good influence on him.
c-PT1cEougQ_d,c,train,train,to legally take another person's child into your own family and take care of him or her as your own child.
c-PT1cEougQ_e1,c,train,train,They've adopted a baby girl.
c-PT1cEougQ_e3,c,train,train,She is hoping to adopt Australian nationality.
c-PT1cEougQ_e4,c,train,train,"They have no children of their own, but they're hoping to adopt."
c-PT1cEougQ_w,c,train,train,adopt
cQHsoQOqsRM_d,cQHsoQOqsRM_d,train,train,An abstract idea or way of thinking is based on general ideas rather than on real things and events.
cQHsoQOqsRM_e1,cQHsoQOqsRM_e1,train,train,Some abstract art is difficult to understand
cQHsoQOqsRM_e2,cQHsoQOqsRM_e2,train,train,"It can be quite difficult to really define abstract ideas, such as love or friendship."
cQHsoQOqsRM_w,cQHsoQOqsRM_w,train,train,abstract
CTRMyQvvHgk_d,CTRMyQvvHgk_d,train,train,to interrupt what someone is doing
CTRMyQvvHgk_e1,CTRMyQvvHgk_e1,train,train,Please don't disturb your sister - she's trying to do her homework.
CTRMyQvvHgk_e2,CTRMyQvvHgk_e2,train,train,"""Don't disturb me again, "" she said in an irritable voice."
CTRMyQvvHgk_e4,CTRMyQvvHgk_e4,train,train,Please don't disturb me while I'm working.
CTRMyQvvHgk_w,CTRMyQvvHgk_w,train,train,disturb
cUPWJz6KO2c_e1,cUPWJz6KO2c_e1,train,val,He loves children and has a certain empathy with them.
cUPWJz6KO2c_e2,cUPWJz6KO2c_e2,train,train,The mother feels empathy with her son.
cUPWJz6KO2c_e4,cUPWJz6KO2c_e4,train,train,Empathy is another crucial ingredient when establishing rapport.
cUPWJz6KO2c_w,cUPWJz6KO2c_w,train,train,empathy
cxZ0S7zefIw_d,cxZ0S7zefIw_d,train,val,"to leave a place, thing, or person, usually for ever"
cxZ0S7zefIw_e1,cxZ0S7zefIw_e1,train,val,We had to abandon the car.
cxZ0S7zefIw_e3,cxZ0S7zefIw_e3,train,train,"We were sinking fast, and the captain gave the order to abandon ship."
cxZ0S7zefIw_w,cxZ0S7zefIw_w,train,train,abandon
CYCMCwZN_vc_d,CYCMCwZN_vc_d,train,train,"the joint (= place where two bones are connected) between the foot and the leg, or the thin part of the leg just above the foot"
CYCMCwZN_vc_w,CYCMCwZN_vc_w,train,train,ankle
cZsnmlgNSqY_d,cZsnmlgNSqY_d,train,train,to make something the legal property of another person
cZsnmlgNSqY_e1,cZsnmlgNSqY_e1,train,train,She transferred the house to her daughter before she died.
cZsnmlgNSqY_w,cZsnmlgNSqY_w,train,train,transfer
D9O50mQ7vRo_d,D9O50mQ7vRo_d,train,train,to give something as an honour.
D9O50mQ7vRo_e1,D9O50mQ7vRo_e1,train,train,The Queen has bestowed a knighthood on him.
D9O50mQ7vRo_e2,D9O50mQ7vRo_e2,train,train,The university bestowed an honorary degree upon her.
D9O50mQ7vRo_e4,D9O50mQ7vRo_e4,train,train,The country's highest medal was bestowed upon him for heroism.
D9O50mQ7vRo_w,D9O50mQ7vRo_w,train,train,bestow
DAncSE6TBaA_d,DAncSE6TBaA_d,train,train,chief executive officer the person with the most important position in a company
DAncSE6TBaA_e1,DAncSE6TBaA_e1,train,train,He became the company's CEO nearly 30 years ago.
DAncSE6TBaA_e2,DAncSE6TBaA_e2,train,val,The new CEO will also have to rebuild a management team.
DAncSE6TBaA_w,DAncSE6TBaA_w,train,train,ceo
DB9Z1FczZoM_d,DB9Z1FczZoM_d,train,train,to keep or continue to have something
DB9Z1FczZoM_e1,DB9Z1FczZoM_e1,train,train,Companies will achieve a competitive advantage by attracting and retaining the best talent.
DBktOqTh9Uk_d,DBktOqTh9Uk_d,train,train,a feeling of energetic interest in a particular subject or activity and an eagerness to be involved in it
DBktOqTh9Uk_e1,DBktOqTh9Uk_e1,train,train,One of the good things about teaching young children is their enthusiasm.
DBktOqTh9Uk_e2,DBktOqTh9Uk_e2,train,train,After the accident he lost his enthusiasm for the sport.
DBktOqTh9Uk_e3,DBktOqTh9Uk_e3,train,train,Parents need to share their enthusiasm with their children.
DBktOqTh9Uk_e4,DBktOqTh9Uk_e4,train,val,She has boundless energy and enthusiasm.
DBktOqTh9Uk_w,DBktOqTh9Uk_w,train,val,enthusiasm
DEqpFLzcLXY_d,DEqpFLzcLXY_d,train,val,"to need something, or to make something necessary"
DEqpFLzcLXY_e1,DEqpFLzcLXY_e1,train,train,Please call this number if you require any further information.
DEqpFLzcLXY_e2,DEqpFLzcLXY_e2,train,train,The rules require that you bring only one guest to the dinner
DEqpFLzcLXY_e3,DEqpFLzcLXY_e3,train,train,This project will require massive investment.
DEqpFLzcLXY_e4,DEqpFLzcLXY_e4,train,val,"If you require assistance with your bags, I'll be glad to get someone to help you."
DEqpFLzcLXY_w,DEqpFLzcLXY_w,train,test,require
dHEY_4DtsMo_d,dHEY_4DtsMo_d,train,train,"the ability to protect against attack or harm, or something used to protect against attack or harm"
dHEY_4DtsMo_e1,dHEY_4DtsMo_e1,train,val,Our defense should be strengthened.
dHEY_4DtsMo_e2,dHEY_4DtsMo_e2,train,train,The best defense is offense.
dHEY_4DtsMo_e3,dHEY_4DtsMo_e3,train,train,The vaccine strengthens the body's defenses against infection.
DJdvsTI55Rg_d,DJdvsTI55Rg_d,train,val,a general agreement.
DJdvsTI55Rg_e1,DJdvsTI55Rg_e1,train,train,She is skilled at achieving consensus on sensitive issues.
DJdvsTI55Rg_e2,DJdvsTI55Rg_e2,train,train,They have always governed by consensus.
DJdvsTI55Rg_w,DJdvsTI55Rg_w,train,train,consensus
DNxiR9b7OOk_d,DNxiR9b7OOk_d,train,train,a strong feeling that makes you want to hurt someone or be unpleasant because of something unfair or unkind that has happened
DNxiR9b7OOk_e1,DNxiR9b7OOk_e1,train,train,Her cheeks were aflame with anger.
DNxiR9b7OOk_w,DNxiR9b7OOk_w,train,train,anger
dokyT_rJn0o_d,dokyT_rJn0o_d,train,val,"to move yourself into a warm and comfortable position, especially one in which your body is against another person or covered by something"
dokyT_rJn0o_e1,dokyT_rJn0o_e1,train,train,The children snuggled up to their mother to get warm.
dokyT_rJn0o_w,dokyT_rJn0o_w,train,train,snuggle
DqMYRnRJ94E_d,DqMYRnRJ94E_d,train,train,"to continue to live or exist, especially after coming close to dying or being destroyed or after being in a difficult or threatening situation."
DqMYRnRJ94E_e1,DqMYRnRJ94E_e1,train,train,The baby was born with a heart problem and only survived for a few hours.
DqMYRnRJ94E_e2,DqMYRnRJ94E_e2,train,train,These plants cannot survive in very cold conditions.
DqMYRnRJ94E_e3,DqMYRnRJ94E_e3,train,train,We cannot survive for long without food and drink.
DqMYRnRJ94E_e4,DqMYRnRJ94E_e4,train,train,The family are struggling to survive on very little money.
DqMYRnRJ94E_e5,DqMYRnRJ94E_e5,train,val,The front passengers were lucky to survive the accident.
DqMYRnRJ94E_w,DqMYRnRJ94E_w,train,train,survive
dqSzE5KFNZA_d,dqSzE5KFNZA_d,train,train,before the present time
dqSzE5KFNZA_e1,dqSzE5KFNZA_e1,train,train,"I've already told her, but she won't listen to me either."
dqSzE5KFNZA_e2,dqSzE5KFNZA_e2,train,val,We have already seen this method work.
dqSzE5KFNZA_w,dqSzE5KFNZA_w,train,train,already
Dt9aqWLkAnI_d,Dt9aqWLkAnI_d,train,train,to be someone's property
Dt9aqWLkAnI_e1,Dt9aqWLkAnI_e1,train,test,This book belongs to Sarah.
Dt9aqWLkAnI_e4,Dt9aqWLkAnI_e4,train,train,I don't know who these shoes belong to.
Dt9aqWLkAnI_w,Dt9aqWLkAnI_w,train,test,belong to
-du0Sljs6fg_e1,,train,train,More political scandals were exposed in the newspapers today.
-du0Sljs6fg_w,,train,train,expose
DvcwO5iqUlA_d,DvcwO5iqUlA_d,train,train,"to speak very quietly, using the breath but not the voice, so that only the person close to you can hear you"
DvcwO5iqUlA_e1,DvcwO5iqUlA_e1,train,train,What are you two girls whispering about?
DvcwO5iqUlA_e2,DvcwO5iqUlA_e2,train,train,She heard them whispering conspiratorially in the bedroom.
DvcwO5iqUlA_w,DvcwO5iqUlA_w,train,val,whisper
dVLZa2PQEII_d,dVLZa2PQEII_d,train,train,to look at someone or something with a very annoyed expressionThe boy scowled at her and reluctantly followed her back into school.
dVLZa2PQEII_e2,dVLZa2PQEII_e2,train,train,His face was set in a permanent scowl.
dVLZa2PQEII_e3,dVLZa2PQEII_e3,train,train,He need not scowl like that.
dVLZa2PQEII_w,dVLZa2PQEII_w,train,train,scowl
_dwG7oAYTWo_d,_dwG7oAYTWo_d,train,train,The need for something.
_dwG7oAYTWo_e1,_dwG7oAYTWo_e1,train,train,Is there any necessity to reply to her letter?
_dwG7oAYTWo_e2,_dwG7oAYTWo_e2,train,train,Water is a necessity of life because failure to drink water in three days will cause death.
e66CYnJ_Oxs_d,e66CYnJ_Oxs_d,train,train,"an important job, especially a military one, that someone is sent somewhere to do"
e66CYnJ_Oxs_e1,e66CYnJ_Oxs_e1,train,val,She's a woman with a mission and she's absolutely determined to finish the project.
Efx9Z-mQGHw_d,Efx9Z,train,train,to be able to buy or do something because you have enough money or time
Efx9Z-mQGHw_e2,Efx9Z,train,train,Few people are able to afford cars like that.
Efx9Z-mQGHw_e3,Efx9Z,train,train,She couldn't afford the time off work to see him.
Efx9Z-mQGHw_e4,Efx9Z,train,train,I can't afford to buy a house.
Efx9Z-mQGHw_w,Efx9Z,train,train,afford
eie6yTNbN4k_e1,eie6yTNbN4k_e1,train,train,I don't want to be a burden on my children.
eie6yTNbN4k_w,eie6yTNbN4k_w,train,train,burden
eiL5yM0oUqc_d,eiL5yM0oUqc_d,train,train,"the quality of delivering a clear, strong message"
eiL5yM0oUqc_e1,eiL5yM0oUqc_e1,train,train,She was renowned for her eloquence and beauty.
eiL5yM0oUqc_w,eiL5yM0oUqc_w,train,train,eloquence
ekLLpYdKPsY_d,ekLLpYdKPsY_d,train,train,"strange or unusual, sometimes in a humorous way"
ekLLpYdKPsY_w,ekLLpYdKPsY_w,train,train,eccentric
eMuNhD-cV_o_e1,eMuNhD,train,train,His mental abilities are very good.
eMuNhD-cV_o_w,eMuNhD,train,train,mental
eMWPveqzDsE_e2,eMWPveqzDsE_e2,train,val,He may construe the approach as a hostile act.
eMWPveqzDsE_e3,eMWPveqzDsE_e3,train,train,We are taught to construe these terms in a particular way.
eMWPveqzDsE_w,eMWPveqzDsE_w,train,train,construed
EPNiDVjb9dA_d,EPNiDVjb9dA_d,train,train,further away in the distance (than something)
EPNiDVjb9dA_e1,EPNiDVjb9dA_e1,train,train,"In the distance, beyond the river, was a small town."
EPNiDVjb9dA_e2,EPNiDVjb9dA_e2,train,train,From the top of the hill we could see our house and the woods beyond.
EPNiDVjb9dA_e4,EPNiDVjb9dA_e4,train,train,Our house is just beyond the bridge.
EPNiDVjb9dA_w,EPNiDVjb9dA_w,train,train,beyond
e-QGcgqMfKE_e1,e,train,train,Do you love calligraphy?
e-QGcgqMfKE_e2,e,train,train,I'm teaching myself calligraphy.
e-QGcgqMfKE_e4,e,train,train,Chinese calligraphy is a beautiful form of expression unique to Asian culture.
eSuhRYLOqPw_d,eSuhRYLOqPw_d,train,train,relating to or someone's country or place of birth or someone who was born in a particular country or place
eSuhRYLOqPw_w,eSuhRYLOqPw_w,train,train,native
F0kiWvgS_Mo_d,F0kiWvgS_Mo_d,train,test,to have someone work or do a job for you and pay them for it
F0kiWvgS_Mo_e1,F0kiWvgS_Mo_e1,train,val,How many people does your company employ?
F0kiWvgS_Mo_w,F0kiWvgS_Mo_w,train,train,employ
F4s2N8TarlU_e1,F4s2N8TarlU_e1,train,train,I was surprised the CBI didn't press us on some of these more prominent cases.
F4s2N8TarlU_e3,F4s2N8TarlU_e3,train,train,The house is in a prominent position on the village green.
F4s2N8TarlU_w,F4s2N8TarlU_w,train,train,prominent
f6Iw1o3XV14_d,f6Iw1o3XV14_d,train,train,to make someone angry
f6Iw1o3XV14_e1,f6Iw1o3XV14_e1,train,train,Tina really annoyed me in the meeting this morning.
f6Iw1o3XV14_w,f6Iw1o3XV14_w,train,train,annoy
F6VCtv2uMzY_d,F6VCtv2uMzY_d,train,train,someone who tells funny or interesting stories
F7hqMlZEL_E_d,F7hqMlZEL_E_d,train,train,to become unable to speak or almost begin to cry because of sadness or strong emotion
F7hqMlZEL_E_e1,F7hqMlZEL_E_e1,train,val,When I watch the tape of his Olympic victory I still choke up.
F7hqMlZEL_E_e2,F7hqMlZEL_E_e2,train,train,He admits he choked up a little at the end.
F7hqMlZEL_E_e3,F7hqMlZEL_E_e3,train,val,His new car chokes up every time the weather gets cold.
F7hqMlZEL_E_e4,F7hqMlZEL_E_e4,train,train,She is so emotional that she chokes up every time someone dies in a movie.
F7hqMlZEL_E_w,F7hqMlZEL_E_w,train,train,choke up
fcwVXkPLpgU_d,fcwVXkPLpgU_d,train,train,"having or based on a clear understanding and good judgment of a situation, resulting in an advantage"
fcwVXkPLpgU_e1,fcwVXkPLpgU_e1,train,train,It was a shrewd move to buy your house just before property prices started to rise.
fcwVXkPLpgU_e3,fcwVXkPLpgU_e3,train,train,Barbara made some shrewd investments.
fcwVXkPLpgU_e4,fcwVXkPLpgU_e4,train,train,My one big regret is about money - I wish I'd been more shrewd.
fcwVXkPLpgU_w,fcwVXkPLpgU_w,train,train,shrewd
FDJaEKvAQdc_d,FDJaEKvAQdc_d,train,train,a short piece of information that you give to a person when you cannot speak to them directly
FDJaEKvAQdc_e1,FDJaEKvAQdc_e1,train,train,I got a message that she'll be late.
FDJaEKvAQdc_w,FDJaEKvAQdc_w,train,train,message
FFAtBcMZ44Y_d,FFAtBcMZ44Y_d,train,train,to repeat the words that someone else has said or written
FFAtBcMZ44Y_e1,FFAtBcMZ44Y_e1,train,train,He's always quoting from the Bible.
FFAtBcMZ44Y_w,FFAtBcMZ44Y_w,train,test,quote
fHagURBiKXE_d,fHagURBiKXE_d,train,train,straight up or vertical.
fHagURBiKXE_e1,fHagURBiKXE_e1,train,train,Please return your seat to an upright position and fasten your belt.
fHagURBiKXE_e2,fHagURBiKXE_e2,train,train,He has a bad back so an upright chair is more comfortable.
fHagURBiKXE_e3,fHagURBiKXE_e3,train,train,Seats should be in the upright position during take-off and landing.
fHagURBiKXE_e5,fHagURBiKXE_e5,train,train,Keep the bottles upright.
fhND7fBEQZo_d,fhND7fBEQZo_d,train,train,something or someone that is very large.
fhND7fBEQZo_e1,fhND7fBEQZo_e1,train,train,We buy a lot of our groceries in bulk (= in large quantities) to save money.
fhND7fBEQZo_w,fhND7fBEQZo_w,train,val,bulk
FJA9G_Rs3ow_e1,FJA9G_Rs3ow_e1,train,val,A mother had to make sacrifices in order to pay for her children's education.
FJA9G_Rs3ow_w,FJA9G_Rs3ow_w,train,train,sacrifice
fL4hxu29Mr4_d,fL4hxu29Mr4_d,train,train,"to make a long, high cry, usually because of pain or sadness"
fL4hxu29Mr4_e1,fL4hxu29Mr4_e1,train,train,"""My finger hurts,"" wailed the child."
fL4hxu29Mr4_e2,fL4hxu29Mr4_e2,train,train,The four babies were wailing in unison.
fL4hxu29Mr4_e3,fL4hxu29Mr4_e3,train,train,One of the small children began to wail with terror.
fL4hxu29Mr4_e4,fL4hxu29Mr4_e4,train,train,She uttered a wail of grief.
FmWH_7DnOAo_d,FmWH_7DnOAo_d,train,val,to become calm and relax
FmWH_7DnOAo_e1,FmWH_7DnOAo_e1,train,train,Hey! You guys need to chillax or I'm telling mom!
FmWH_7DnOAo_e2,FmWH_7DnOAo_e2,train,train,He spent the weekend chillaxing at his beach house.
FmWH_7DnOAo_e3,FmWH_7DnOAo_e3,train,train,Let's watch a movie with Maria and chillax tonight.
FmWH_7DnOAo_w,FmWH_7DnOAo_w,train,train,chillax
Fpg5dgFQofk_d,Fpg5dgFQofk_d,train,val,"every thing, person, etc. in a group of two or more, considered separately"
Fpg5dgFQofk_e1,Fpg5dgFQofk_e1,train,train,There are five leaflets - please take one of each.
Fpg5dgFQofk_w,Fpg5dgFQofk_w,train,train,each
FQMfuZZB4VI_d,FQMfuZZB4VI_d,train,train,a feeling of sadness and being sorry for something you have done
FQMfuZZB4VI_e1,FQMfuZZB4VI_e1,train,train,He felt no remorse for the murders he had committed.
FQMfuZZB4VI_e3,FQMfuZZB4VI_e3,train,train,He felt some remorse at his behaviour.
FQMfuZZB4VI_e4,FQMfuZZB4VI_e4,train,train,He was filled with remorse for having refused to visit his dying father.
FQMfuZZB4VI_w,FQMfuZZB4VI_w,train,train,remorse
FRLkJ9K3sVQ_d,FRLkJ9K3sVQ_d,train,train,to force someone to do something
FRLkJ9K3sVQ_e2,FRLkJ9K3sVQ_e2,train,train,I wonder what it is that impels him to exercise all the time.
FRLkJ9K3sVQ_e3,FRLkJ9K3sVQ_e3,train,train,Everyone wanted to know what would impel the minister to kill his five children.
FRLkJ9K3sVQ_e4,FRLkJ9K3sVQ_e4,train,train,They impel him to write the letter
FRLkJ9K3sVQ_w,FRLkJ9K3sVQ_w,train,train,impel
FRs6fgJZjt4_d,FRs6fgJZjt4_d,train,test,"to notice or understand the difference between two things, or to make one person or thing seem different from another"
FRs6fgJZjt4_e1,FRs6fgJZjt4_e1,train,train,He's colour-blind and can't distinguish (the difference) between red and green easily.
FRs6fgJZjt4_e2,FRs6fgJZjt4_e2,train,train,I sometimes have difficulty distinguishing Spanish from Portuguese.
FRs6fgJZjt4_e4,FRs6fgJZjt4_e4,train,test,They look so similar it's often difficult to distinguish one from the other.
FRs6fgJZjt4_w,FRs6fgJZjt4_w,train,train,distinguish
fsV1Qztx9wE_d,fsV1Qztx9wE_d,train,train,"to increase in size, number, or importance, or to make something increase in this way."
fsV1Qztx9wE_e1,fsV1Qztx9wE_e1,train,test,The air in the balloon expands when heated.
fsV1Qztx9wE_e2,fsV1Qztx9wE_e2,train,train,In their efforts to reduce crime the government expanded the police force
fsV1Qztx9wE_e3,fsV1Qztx9wE_e3,train,test,We have to expand the size of the image.
fsV1Qztx9wE_e4,fsV1Qztx9wE_e4,train,train,That market has been rapidly expanding.
fsV1Qztx9wE_w,fsV1Qztx9wE_w,train,train,expand
FvCq7gTlVpI_d,FvCq7gTlVpI_d,train,test,"to feel sad or complain about something, especially a bad situation"
FvCq7gTlVpI_e1,FvCq7gTlVpI_e1,train,train,"She was alone and unloved, but she did not repine."
FvCq7gTlVpI_e2,FvCq7gTlVpI_e2,train,train,The soldiers repine for their families when they are stationed overseas.
FvCq7gTlVpI_e3,FvCq7gTlVpI_e3,train,train,It does no good for you to repine at your unhappy lot.
FvCq7gTlVpI_w,FvCq7gTlVpI_w,train,test,repine
Fwfx0nVgcFk_e1,Fwfx0nVgcFk_e1,train,train,Thousands of buildings collapsed in the earthquake.
Fwfx0nVgcFk_w,Fwfx0nVgcFk_w,train,train,collapse
fXbEW56zHiA_d,fXbEW56zHiA_d,train,train,annoyed or unhappy
fXbEW56zHiA_e1,fXbEW56zHiA_e1,train,train,I am very unhappy and displeased with what I have read.
fXbEW56zHiA_e2,fXbEW56zHiA_e2,train,test,He says you weren't entirely displeased at the news.
fXbEW56zHiA_e3,fXbEW56zHiA_e3,train,train,They are very displeased with me.
fXbEW56zHiA_e4,fXbEW56zHiA_e4,train,train,"We're all unhappy and displeased with the position we're in, but I don't see any alternative."
fXbEW56zHiA_w,fXbEW56zHiA_w,train,train,displeased
FYrSrNzUu_s_d,FYrSrNzUu_s_d,train,val,to tell someone to do something or to behave in a particular way
FYrSrNzUu_s_e1,FYrSrNzUu_s_e1,train,train,We were all enjoined to be on our best behaviour.
FYrSrNzUu_s_w,FYrSrNzUu_s_w,train,train,enjoin
g0q93htmqBk_d,g0q93htmqBk_d,train,train,long or longer than usual
g0q93htmqBk_e1,g0q93htmqBk_e1,train,train,They're going on an extended holiday to Australia.
g0q93htmqBk_e2,g0q93htmqBk_e2,train,train,An extended kitchen and new balcony.
G2uGKFEY6ZQ_e1,G2uGKFEY6ZQ_e1,train,train,He shows no overt signs of his unhappiness.
G2uGKFEY6ZQ_e3,G2uGKFEY6ZQ_e3,train,test,There was little overt support for the project.
G2uGKFEY6ZQ_e4,G2uGKFEY6ZQ_e4,train,train,His opponent's intention is quite overt.
G2uGKFEY6ZQ_w,G2uGKFEY6ZQ_w,train,train,overt
